Period,Entity,Gl Code,Gl Description,Amount
2023,Bangalore,11750142010,NOTICE PAY- ENG,-19893
2023,Bangalore,11750142005,LEAVE ENCASHMENT- ENG,8830
2023,Bangalore,11750142002,BONUS- ENG,160158.73
2023,Bangalore,11750142001,SALARY- ENG,3734174.36
2023,Bangalore,11750141210,CONS ENGG-BUILD,19800
2023,Bangalore,11750141200,CONS ENGG SUPPLIES-ENGG,2941299.66
2023,Bangalore,11750141200,CONS ENGG SUPPLIES-ENGG,2941299.66
2023,Bangalore,11750141200,CONS ENGG SUPPLIES-ENGG,2941299.66
2023,Bangalore,11750141200,CONS ENGG SUPPLIES-ENGG,2941299.66
2023,Bangalore,11750141140,UNIFORM EXPENSES- ENG,14990
2023,Bangalore,11750141100,CLEANING SUPPLIES-ENGG,430
2023,Bangalore,11750141012,ENTERTAINMENT - FOOD - ENGG,5344
2023,Bangalore,11750141011,EMP MEAL- ENG,149099.25
2023,Bangalore,11730742204,NOTICE PAY- REVENUE,-12606
2023,Bangalore,11730742105,ADMN CHARGES PF- REVENUE,1342
2023,Bangalore,11730742104,CO'S CONT TO EDLI- REVENUE,1337
2023,Bangalore,11730742101,CO'S CONT TO EPF- REVENUE,22274
2023,Bangalore,11730742101,CO'S CONT TO EPF- REVENUE,22274
2023,Bangalore,11730742101,CO'S CONT TO EPF- REVENUE,22274
2023,Bangalore,11730742101,CO'S CONT TO EPF- REVENUE,22274
2023,Bangalore,11730742012,CO'S CONT TO EPS- REVENUE,9922
2023,Bangalore,11730742005,LEAVE ENCASHMENT- REVENUE,1600
2023,Bangalore,11730742002,BONUS- REVENUE,16370.06
2023,Bangalore,11730742001,SALARY- REVENUE,766509
2023,Bangalore,11730642204,NOTICE PAY- S&M,-75148
2023,Bangalore,11730642101,CO'S CONT TO EPF- S&M,67005
2023,Bangalore,11730642015,ADMN CHARGES PF- S&M,4250
2023,Bangalore,11730642014,CO'S CONT TO EDLI- S&M,4027
2023,Bangalore,11730642014,CO'S CONT TO EDLI- S&M,4027
2023,Bangalore,11730642014,CO'S CONT TO EDLI- S&M,4027
2023,Bangalore,11730642014,CO'S CONT TO EDLI- S&M,4027
2023,Bangalore,11730642012,CO'S CONT TO EPS- S&M,34934
2023,Bangalore,11730642005,LEAVE ENCASHMENT- S&M,10445
2023,Bangalore,11730642002,BONUS- S&M,3726
2023,Bangalore,11730642001,SALARY- S&M,3791898
2023,Bangalore,11730641011,EMP MEAL- S&M,95658.97
2023,Bangalore,11730541011,EMP MEAL- REVENUE,23361.07
2023,Bangalore,11730443600,TELEPHONE EXP - RSO HYD,11274.08
2023,Bangalore,11730442105,ADMN CHARGES PF- RSO HYD,962
2023,Bangalore,11730442105,ADMN CHARGES PF- RSO HYD,962
2023,Bangalore,11730442105,ADMN CHARGES PF- RSO HYD,962
2023,Bangalore,11730442105,ADMN CHARGES PF- RSO HYD,962
2023,Bangalore,11730442104,CO'S CONT TO EDLI- RSO HYD,877
2023,Bangalore,11730442102,CO'S CONT TO EPS- RSO HYD,8475
2023,Bangalore,11730442101,CO'S CONT TO EPF- RSO HYD,14610
2023,Bangalore,11730442001,SALARY- RSO HYD,529116
2023,Bangalore,11730343805,VEHICLE HIRE CHARGES-S&M,-89891
2023,Bangalore,11730343802,TRAVELING EXP-S&M,7752
2023,Bangalore,11730343801,LOCAL CONVEYANCE - S&M,204
2023,Bangalore,11730343640,MEMBERSHIP & SUBSCRIPTION- S&M,211294.21
2023,Bangalore,11730343640,MEMBERSHIP & SUBSCRIPTION- S&M,211294.21
2023,Bangalore,11730343640,MEMBERSHIP & SUBSCRIPTION- S&M,211294.21
2023,Bangalore,11730343640,MEMBERSHIP & SUBSCRIPTION- S&M,211294.21
2023,Bangalore,11730343623,ADVERTISING & PUBLICITY & S&M,51206
2023,Bangalore,11730343620,BUSINESS PROMOTION - S&M,387025.81
2023,Bangalore,11730343600,TELEPHONE EXP - S&M,104103.88
2023,Bangalore,11730342209,MEAL RECOVERY-S&M  BLR,-3936
2023,Bangalore,11730342105,ADMN CHARGES PF- MARCOM,697
2023,Bangalore,11730342104,CO'S CONT TO EDLI- MARCOM,697
2023,Bangalore,11730342102,CO'S CONT TO EPS- MARCOM,5113
2023,Bangalore,11730342101,CO'S CONT TO EPF- MARCOM,11611
2023,Bangalore,11730342101,CO'S CONT TO EPF- MARCOM,11611
2023,Bangalore,11730342101,CO'S CONT TO EPF- MARCOM,11611
2023,Bangalore,11730342101,CO'S CONT TO EPF- MARCOM,11611
2023,Bangalore,11730342005,LEAVE ENCASHMENT- MARCOM,362
2023,Bangalore,11730342002,BONUS- MARCOM,7629.39
2023,Bangalore,11730342001,SALARY- MARCOM,470925
2023,Bangalore,11730341340,PRINTING & STATIONERY-S&M,88169.91
2023,Bangalore,11730341032,ENTERTAINMENT- LIQ- S&M,30651.5
2023,Bangalore,11730341020,ENTERTAINMENT- SOFT BEV- S&M,4987.4
2023,Bangalore,11730341010,ENTERTAINMENT- FOOD- S&M,236161.53
2023,Bangalore,11720043801,LOCAL CONVEYANCE-P&T,2184
2023,Bangalore,11720043801,LOCAL CONVEYANCE-P&T,2184
2023,Bangalore,11720043801,LOCAL CONVEYANCE-P&T,2184
2023,Bangalore,11720043801,LOCAL CONVEYANCE-P&T,2184
2023,Bangalore,11720043661,LEGAL EXPENSES-P&T,150000
2023,Bangalore,11720043660,PROFESSIONAL CHARGES-P&T,142234.3
2023,Bangalore,11720043610,PRINTING & STATIONARY-P&T,100804.58
2023,Bangalore,11720043601,COURIER EXPENSES-P&T,1455
2023,Bangalore,11720043600,TELEPHONE EXPENSE-P&T,11875.8
2023,Bangalore,11720043551,RATES & TAXES-P&T,6120
2023,Bangalore,11720043501,RENTAL ACCOM- HR,300460
2023,Bangalore,11720042213,INSURANCE - EMPLOYEES,555132
2023,Bangalore,11720042213,INSURANCE - EMPLOYEES,555132
2023,Bangalore,11720042213,INSURANCE - EMPLOYEES,555132
2023,Bangalore,11720042213,INSURANCE - EMPLOYEES,555132
2023,Bangalore,11720042209,MEAL RECOVERY-P&T,-37500
2023,Bangalore,11720042208,STAFF RECRUITMENT,196109
2023,Bangalore,11720042206,STAFF WELFARE MEDICAL-P&T,69822
2023,Bangalore,11720042205,STAFF WELFARE- HR,119315.9
2023,Bangalore,11720042204,NOTICE PAY- HR,-23959
2023,Bangalore,11720042203,GRATUITY- HR,-13246.71
2023,Bangalore,11720042105,ADMN CHARGES PF- HR,3788
2023,Bangalore,11720042104,CO'S CONT TO EDLI- HR,2101
2023,Bangalore,11720042104,CO'S CONT TO EDLI- HR,2101
2023,Bangalore,11720042104,CO'S CONT TO EDLI- HR,2101
2023,Bangalore,11720042104,CO'S CONT TO EDLI- HR,2101
2023,Bangalore,11720042102,CO'S CONT TO EPS- HR,55910
2023,Bangalore,11720042101,CO'S CONT TO EPF- HR,19554.94
2023,Bangalore,11720042005,LEAVE ENCASHMENT- HR,2506
2023,Bangalore,11720042002,BONUS- HR,4769.8
2023,Bangalore,11720042001,SALARY- HR,1513278
2023,Bangalore,11720041022,ENTERTAINMENT- SOFT BEV- P&T,187
2023,Bangalore,11720041012,ENTERTAINMENT- FOOD- P&T,16459.5
2023,Bangalore,11720041011,EMP MEAL- HR,-6005.4
2023,Bangalore,11720041011,EMP MEAL- HR,-6005.4
2023,Bangalore,11720041011,EMP MEAL- HR,-6005.4
2023,Bangalore,11720041011,EMP MEAL- HR,-6005.4
2023,Bangalore,11710743805,VEHICLE HIRE CHARGES-STAFF,46988
2023,Bangalore,11710743804,PETROL HSD HOTEL VEHICLE-TRA,107690
2023,Bangalore,11710743405,R&M VEHICLE-TRA,16706
2023,Bangalore,11710742105,ADMN CHARGES PF- TRANSPORT,232
2023,Bangalore,11710742104,CO'S CONT TO EDLI- TRANSPORT,232
2023,Bangalore,11710742103,CO'S CONT TO ESI- TRANSPORT,2608
2023,Bangalore,11710742102,CO'S CONT TO EPS- TRANSPORT,1699
2023,Bangalore,11710742101,CO'S CONT TO EPF- TRANSPORT,3854
2023,Bangalore,11710742101,CO'S CONT TO EPF- TRANSPORT,3854
2023,Bangalore,11710742101,CO'S CONT TO EPF- TRANSPORT,3854
2023,Bangalore,11710742101,CO'S CONT TO EPF- TRANSPORT,3854
2023,Bangalore,11710742002,BONUS- TRANSPORT,4618.88
2023,Bangalore,11710742001,SALARY- TRANSPORT,80187
2023,Bangalore,11710741011,EMP MEAL- TRANSPORT,-1415
2023,Bangalore,11710643801,LOCAL CONVEYANCE-GMO,26278
2023,Bangalore,11710643697,MISCELLANEOUS EXPENSES-GMO,3300
2023,Bangalore,11710643610,PRINTING & STATIONARY-GMO,1150
2023,Bangalore,11710643600,TELEPHONE EXPENSE-GMO,4762.24
2023,Bangalore,11710642205,STAFF WELFARE-GMO,199
2023,Bangalore,11710642205,STAFF WELFARE-GMO,199
2023,Bangalore,11710642205,STAFF WELFARE-GMO,199
2023,Bangalore,11710642205,STAFF WELFARE-GMO,199
2023,Bangalore,11710642203,GRATUITY-GMO,-44438.96
2023,Bangalore,11710642105,ADMN.CHARGES PF-GMO,3351
2023,Bangalore,11710642104,CO'S CONT TO EDLI-GMO,900
2023,Bangalore,11710642102,CO'S CONT TO EPS- GMO,65458
2023,Bangalore,11710642101,CO'S CONT TO EPF- GMO,15000
2023,Bangalore,11710642005,LEAVE ENCASHMENT-GMO,1207
2023,Bangalore,11710642001,SALARY- GMO,1588940
2023,Bangalore,11710641032,ENTERTAINMENT- LIQ- GMO,63284.5
2023,Bangalore,11710641032,ENTERTAINMENT- LIQ- GMO,63284.5
2023,Bangalore,11710641032,ENTERTAINMENT- LIQ- GMO,63284.5
2023,Bangalore,11710641032,ENTERTAINMENT- LIQ- GMO,63284.5
2023,Bangalore,11710641022,ENTERTAINMENT- SOFT BEV- GMO,622
2023,Bangalore,11710641012,ENTERTAINMENT- FOOD- GMO,131235.45
2023,Bangalore,11710641011,EMP MEAL- GMO,9756.55
2023,Bangalore,11710543600,TELEPHONE EXP - RSO CHN,7553.66
2023,Bangalore,11710443801,LOCAL CONVEYANCE-PUR,1089
2023,Bangalore,11710443688,ROUND OFF ADJ,131.87
2023,Bangalore,11710443610,PRINTING & STATIONARY-PUR,7909.29
2023,Bangalore,11710443600,TELEPHONE EXPENSE-PUR,11519.38
2023,Bangalore,11710443600,TELEPHONE EXPENSE-PUR,11519.38
2023,Bangalore,11710443600,TELEPHONE EXPENSE-PUR,11519.38
2023,Bangalore,11710443600,TELEPHONE EXPENSE-PUR,11519.38
2023,Bangalore,11710442204,NOTICE PAY- PURCHASE,-9961
2023,Bangalore,11710442105,ADMN CHARGES PF- PURCHASE,1256
2023,Bangalore,11710442104,CO'S CONT TO EDLI- PURCHASE,1224
2023,Bangalore,11710442102,CO'S CONT TO EPS- PURCHASE,9737
2023,Bangalore,11710442101,CO'S CONT TO EPF- PURCHASE,20409
2023,Bangalore,11710442005,LEAVE ENCASHMENT- PURCHASE,1600
2023,Bangalore,11710442002,BONUS- PURCHASE,12578
2023,Bangalore,11710442001,SALARY- PURCHASE,906327
2023,Bangalore,11710442001,SALARY- PURCHASE,906327
2023,Bangalore,11710442001,SALARY- PURCHASE,906327
2023,Bangalore,11710442001,SALARY- PURCHASE,906327
2023,Bangalore,11710441140,UNIFORM EXP - PUR,3980
2023,Bangalore,11710441011,EMP MEAL- PURCHASE,13908.13
2023,Bangalore,11710344011,INT ON DEFINED PLAN EXPEND,-106080
2023,Bangalore,11710344006,DEPRECIATION-AC,13710770
2023,Bangalore,11710344005,LICENCE FEE TO KKFH-AC,-3
2023,Bangalore,11710344002,COMMISSION & BROKERAGE,1532316
2023,Bangalore,11710343901,INTEREST OTHERS,1458117.5
2023,Bangalore,11710343801,LOCAL CONVEYANCE-AC,14607
2023,Bangalore,11710343801,LOCAL CONVEYANCE-AC,14607
2023,Bangalore,11710343801,LOCAL CONVEYANCE-AC,14607
2023,Bangalore,11710343801,LOCAL CONVEYANCE-AC,14607
2023,Bangalore,11710343697,MISCELLANEOUS EXPENSES-AC,40244.49
2023,Bangalore,11710343695,SUNDRY BALANCES W/OFF,-314468.66
2023,Bangalore,11710343694,PROV. FOR DOUBTFUL DEBTS-AC,-5404454
2023,Bangalore,11710343692,BANK CHARGES-AC,22086.01
2023,Bangalore,11710343689,EXCHANGE FLUCTUATION-AC,-312
2023,Bangalore,11710343661,LEGAL EXPENSES-AC,315000
2023,Bangalore,11710343660,PROFESSIONAL CHARGES-AC,279015
2023,Bangalore,11710343633,COMM. CREDIT CARDS,1042117.19
2023,Bangalore,11710343633,COMM. CREDIT CARDS,1042117.19
2023,Bangalore,11710343633,COMM. CREDIT CARDS,1042117.19
2023,Bangalore,11710343633,COMM. CREDIT CARDS,1042117.19
2023,Bangalore,11710343610,PRINTING & STATIONARY-AC,89955.7
2023,Bangalore,11710343601,COURIER EXPENSES-AC,27302.1
2023,Bangalore,11710343600,TELEPHONE EXPENSE-AC,14559.28
2023,Bangalore,11710343575,INSURANCE - OTHERS,570716.95
2023,Bangalore,11710343555,PROPERTY TAX (BBMP),7914700
2023,Bangalore,11710343551,RATES & TAXES-AC,4932412
2023,Bangalore,11710342205,STAFF WELFARE- FINANCE,6780
2023,Bangalore,11710342203,GRATUITY- FINANCE,-14881
2023,Bangalore,11710342203,GRATUITY- FINANCE,-14881
2023,Bangalore,11710342203,GRATUITY- FINANCE,-14881
2023,Bangalore,11710342203,GRATUITY- FINANCE,-14881
2023,Bangalore,11710342202,LTA- FINANCE,7700
2023,Bangalore,11710342105,ADMN CHARGES PF- FINANCE,10109
2023,Bangalore,11710342104,CO'S CONT TO EDLI- FINANCE,9130
2023,Bangalore,11710342103,CO'S CONT TO ESI- FINANCE,23186
2023,Bangalore,11710342102,CO'S CONT TO EPS- FINANCE,90440
2023,Bangalore,11710342101,CO'S CONT TO EPF- FINANCE,152166
2023,Bangalore,11710342010,NOTICE PAY- FINANCE,-627
2023,Bangalore,11710342005,LEAVE ENCASHMENT- FINANCE,7230
2023,Bangalore,11710342005,LEAVE ENCASHMENT- FINANCE,7230
2023,Bangalore,11710342005,LEAVE ENCASHMENT- FINANCE,7230
2023,Bangalore,11710342005,LEAVE ENCASHMENT- FINANCE,7230
2023,Bangalore,11710342002,BONUS- FINANCE,108474.2
2023,Bangalore,11710342001,SALARY- FINANCE,4427901
2023,Bangalore,11710341170,SUNDRY ADV. WRITTEN OFF,-679589.92
2023,Bangalore,11710341022,ENTERTAINMENT-SOFT BEV-AC&PUR,463.16
2023,Bangalore,11710341012,ENTERTAINMENT- FOOD- AC & PUR,20812.8
2023,Bangalore,11710341012,ENTERTAINMENT- FOOD- AC & PUR,20812.8
2023,Bangalore,11710341012,ENTERTAINMENT- FOOD- AC & PUR,20812.8
2023,Bangalore,11710341012,ENTERTAINMENT- FOOD- AC & PUR,20812.8
2023,Bangalore,11710341011,EMP MEAL- FINANCE,97434.67
2023,Bangalore,11710341011,EMP MEAL- FINANCE,97434.67
2023,Bangalore,11710341011,EMP MEAL- FINANCE,97434.67
2023,Bangalore,11710341011,EMP MEAL- FINANCE,97434.67
2023,Bangalore,11710143600,TELEPHONE EXPENSE-SYS,21926.96
2023,Bangalore,11710143600,TELEPHONE EXPENSE-SYS,21926.96
2023,Bangalore,11710143600,TELEPHONE EXPENSE-SYS,21926.96
2023,Bangalore,11710143600,TELEPHONE EXPENSE-SYS,21926.96
2023,Bangalore,11710143401,ENTERTAINMENT- SOFT BEV- SYS,14
2023,Bangalore,11710143308,R&M COMPUTER-SYS,1525426.1
2023,Bangalore,11710143308,R&M COMPUTER-SYS,1525426.1
2023,Bangalore,11710143308,R&M COMPUTER-SYS,1525426.1
2023,Bangalore,11710143308,R&M COMPUTER-SYS,1525426.1
2023,Bangalore,11710142203,GRATUITY- SYSTEMS,-28086.1
2023,Bangalore,11710142203,GRATUITY- SYSTEMS,-28086.1
2023,Bangalore,11710142203,GRATUITY- SYSTEMS,-28086.1
2023,Bangalore,11710142203,GRATUITY- SYSTEMS,-28086.1
2023,Bangalore,11710142105,ADMN CHARGES PF- SYSTEMS,2367
2023,Bangalore,11710142105,ADMN CHARGES PF- SYSTEMS,2367
2023,Bangalore,11710142105,ADMN CHARGES PF- SYSTEMS,2367
2023,Bangalore,11710142105,ADMN CHARGES PF- SYSTEMS,2367
2023,Bangalore,11710142104,CO'S CONT TO EDLI- SYSTEMS,1235
2023,Bangalore,11710142104,CO'S CONT TO EDLI- SYSTEMS,1235
2023,Bangalore,11710142104,CO'S CONT TO EDLI- SYSTEMS,1235
2023,Bangalore,11710142104,CO'S CONT TO EDLI- SYSTEMS,1235
2023,Bangalore,11710142102,CO'S CONT TO EPS- SYSTEMS,36243
2023,Bangalore,11710142102,CO'S CONT TO EPS- SYSTEMS,36243
2023,Bangalore,11710142102,CO'S CONT TO EPS- SYSTEMS,36243
2023,Bangalore,11710142102,CO'S CONT TO EPS- SYSTEMS,36243
2023,Bangalore,11710142101,CO'S CONT TO EPF- SYSTEMS,20569
2023,Bangalore,11710142101,CO'S CONT TO EPF- SYSTEMS,20569
2023,Bangalore,11710142101,CO'S CONT TO EPF- SYSTEMS,20569
2023,Bangalore,11710142101,CO'S CONT TO EPF- SYSTEMS,20569
2023,Bangalore,11710142005,LEAVE ENCASHMENT- SYSTEMS,1207
2023,Bangalore,11710142005,LEAVE ENCASHMENT- SYSTEMS,1207
2023,Bangalore,11710142005,LEAVE ENCASHMENT- SYSTEMS,1207
2023,Bangalore,11710142005,LEAVE ENCASHMENT- SYSTEMS,1207
2023,Bangalore,11710142002,BONUS- SYSTEMS,5453.68
2023,Bangalore,11710142002,BONUS- SYSTEMS,5453.68
2023,Bangalore,11710142002,BONUS- SYSTEMS,5453.68
2023,Bangalore,11710142002,BONUS- SYSTEMS,5453.68
2023,Bangalore,11710142001,SALARY- SYSTEMS,867762
2023,Bangalore,11710142001,SALARY- SYSTEMS,867762
2023,Bangalore,11710142001,SALARY- SYSTEMS,867762
2023,Bangalore,11710142001,SALARY- SYSTEMS,867762
2023,Bangalore,11710141140,UNIFORM EXP -SYS,1990
2023,Bangalore,11710141012,ENTERTAINMENT- FOOD- SYS,5381
2023,Bangalore,11710141012,ENTERTAINMENT- FOOD- SYS,5381
2023,Bangalore,11710141012,ENTERTAINMENT- FOOD- SYS,5381
2023,Bangalore,11710141012,ENTERTAINMENT- FOOD- SYS,5381
2023,Bangalore,11710141011,EMP MEAL- SYSTEMS,11230.49
2023,Bangalore,11710141011,EMP MEAL- SYSTEMS,11230.49
2023,Bangalore,11710141011,EMP MEAL- SYSTEMS,11230.49
2023,Bangalore,11710141011,EMP MEAL- SYSTEMS,11230.49
2023,Bangalore,11600030412,ALLOWANCE LALIT LOYALTY MEMBER,23000
2023,Bangalore,11600030411,LALIT LOYALTY-MEMBERSHIP,-3690186.91
2023,Bangalore,11600030401,FOOD/REV - FOOD TRUCK,-208957.17
2023,Bangalore,11600030400,INTEREST INCOME- INDAS,-5412801.99
2023,Bangalore,11600030300,LEASE INCOME- IND AS,-304219
2023,Bangalore,11600030300,LEASE INCOME- IND AS,-304219
2023,Bangalore,11600030300,LEASE INCOME- IND AS,-304219
2023,Bangalore,11600030300,LEASE INCOME- IND AS,-304219
2023,Bangalore,11600030279,SERVICE CHARGE KITTI KO,-12243.32
2023,Bangalore,11600030278,ELECTRICITY CHARGES,-828999.34
2023,Bangalore,11600030276,ACTURIAL GAIN / LOSS,683126
2023,Bangalore,11600030274,ENTRY FEE REVENUE,-1045717.78
2023,Bangalore,11600030273,TOWER RENTAL REVENUE,-423000
2023,Bangalore,11600030270,FOREX COMMISSION,-1149.15
2023,Bangalore,11600030265,INTEREST ON FDR,-77911
2023,Bangalore,11600030263,MISCELLANEOUS INCOME,-68088.83
2023,Bangalore,11600030263,MISCELLANEOUS INCOME,-68088.83
2023,Bangalore,11600030263,MISCELLANEOUS INCOME,-68088.83
2023,Bangalore,11600030263,MISCELLANEOUS INCOME,-68088.83
2023,Bangalore,11600030262,SCRAP SALE,-169491.53
2023,Bangalore,11600030261,MAINT CHARGES SHOP,-684618
2023,Bangalore,11600030260,SHOP RENTAL REVENUE,-10581270
2023,Bangalore,11590048201,ALLOWANCE TRANSPORTATION,2000
2023,Bangalore,11590048201,ALLOWANCE TRANSPORTATION,2000
2023,Bangalore,11590048201,ALLOWANCE TRANSPORTATION,2000
2023,Bangalore,11590048201,ALLOWANCE TRANSPORTATION,2000
2023,Bangalore,11590043805,VEHICLE HIRE CHARGES-TRANSPORT,373899
2023,Bangalore,11590043805,VEHICLE HIRE CHARGES-TRANSPORT,373899
2023,Bangalore,11590043805,VEHICLE HIRE CHARGES-TRANSPORT,373899
2023,Bangalore,11590043805,VEHICLE HIRE CHARGES-TRANSPORT,373899
2023,Bangalore,11590030250,TRANSPORTATION  REVENUE,-817694.51
2023,Bangalore,11580048066,ALLOWANCE INTERNET,200
2023,Bangalore,11580048066,ALLOWANCE INTERNET,200
2023,Bangalore,11580048066,ALLOWANCE INTERNET,200
2023,Bangalore,11580048066,ALLOWANCE INTERNET,200
2023,Bangalore,11580043807,INTERNET EXPENES- B-CENTRE,834991.74
2023,Bangalore,11580043807,INTERNET EXPENES- B-CENTRE,834991.74
2023,Bangalore,11580043807,INTERNET EXPENES- B-CENTRE,834991.74
2023,Bangalore,11580043807,INTERNET EXPENES- B-CENTRE,834991.74
2023,Bangalore,11580030240,SEC/TYP/COPY REV,-1761
2023,Bangalore,11580030222,NET CONNECT REV - BC,-783474.57
2023,Bangalore,11570042203,GRATUITY--AUM,-4705.04
2023,Bangalore,11570042105,ADMN. CHARGES PF--AUM,477
2023,Bangalore,11570042104,CO'S CONT TO EDLI--AUM,477
2023,Bangalore,11570042103,CO'S CONT TO ESI--AUM,4698
2023,Bangalore,11570042102,CO'S CONT TO EPS- AUM,3508
2023,Bangalore,11570042101,CO'S CONT TO EPF- AUM,7970
2023,Bangalore,11570042002,BONUS--AUM,12114.86
2023,Bangalore,11570042001,SALARY- AUM,144457
2023,Bangalore,11570042001,SALARY- AUM,144457
2023,Bangalore,11570042001,SALARY- AUM,144457
2023,Bangalore,11570042001,SALARY- AUM,144457
2023,Bangalore,11570041190,CONS AUM SHOP,21811.24
2023,Bangalore,11570041011,EMP MEAL- AUM,8276.55
2023,Bangalore,11570041011,EMP MEAL- AUM,8276.55
2023,Bangalore,11570041011,EMP MEAL- AUM,8276.55
2023,Bangalore,11570041011,EMP MEAL- AUM,8276.55
2023,Bangalore,11570030223,AUM SHOP REVENUE -13.50%,-40281.95
2023,Bangalore,11560043610,PRINTING & STATIONARY-SPA,1529.86
2023,Bangalore,11560043600,TELEPHONE EXPENSE-SPA,5847.16
2023,Bangalore,11560042105,ADMN CHARGES PF- REJUVE,2092
2023,Bangalore,11560042104,CO'S CONT TO EDLI- REJUVE,2070
2023,Bangalore,11560042103,CO'S CONT TO ESI- REJUVE,5615
2023,Bangalore,11560042102,CO'S CONT TO EPS- REJUVE,15715
2023,Bangalore,11560042102,CO'S CONT TO EPS- REJUVE,15715
2023,Bangalore,11560042102,CO'S CONT TO EPS- REJUVE,15715
2023,Bangalore,11560042102,CO'S CONT TO EPS- REJUVE,15715
2023,Bangalore,11560042101,CO'S CONT TO EPF- REJUVE,34500
2023,Bangalore,11560042005,LEAVE ENCASHMENT- REJUVE,2415
2023,Bangalore,11560042002,BONUS- REJUVE,32410.9
2023,Bangalore,11560042001,SALARY- REJUVE,650033
2023,Bangalore,11560041140,UNIFORM EXP-SPA,1759
2023,Bangalore,11560041110,GUEST SUPPLIES- SPA,115256.92
2023,Bangalore,11560041100,CLEANING SUPPLIES-SPA,5139.42
2023,Bangalore,11560041100,CLEANING SUPPLIES-SPA,5139.42
2023,Bangalore,11560041100,CLEANING SUPPLIES-SPA,5139.42
2023,Bangalore,11560041100,CLEANING SUPPLIES-SPA,5139.42
2023,Bangalore,11560041012,GUEST AMENTIES- SPA,28055.53
2023,Bangalore,11560041012,GUEST AMENTIES- SPA,28055.53
2023,Bangalore,11560041012,GUEST AMENTIES- SPA,28055.53
2023,Bangalore,11560041012,GUEST AMENTIES- SPA,28055.53
2023,Bangalore,11560041011,EMP MEAL- REJUVE,27285.51
2023,Bangalore,11560041011,EMP MEAL- REJUVE,27285.51
2023,Bangalore,11560041011,EMP MEAL- REJUVE,27285.51
2023,Bangalore,11560041011,EMP MEAL- REJUVE,27285.51
2023,Bangalore,11560030231,SPA SERVICE CHARGES,-7254
2023,Bangalore,11560030231,SPA SERVICE CHARGES,-7254
2023,Bangalore,11560030231,SPA SERVICE CHARGES,-7254
2023,Bangalore,11560030231,SPA SERVICE CHARGES,-7254
2023,Bangalore,11560030230,REJUVE SPA MEMBERSHIP REVENUE,-1015323.41
2023,Bangalore,11560030224,REJUVE SPA SERVICE REVENUE,-2056189.55
2023,Bangalore,11550043698,CONTRACT CLEANING HL,55800
2023,Bangalore,11550043690,LAUNDRY EXPENSE-HL,261734.49
2023,Bangalore,11550043600,TELEPHONE EXPENSE-LAUNDRY,2814.62
2023,Bangalore,11550042204,NOTICE PAY- LAUNDRY,2975
2023,Bangalore,11550042203,GRATUITY- LAUNDRY,-7744
2023,Bangalore,11550042105,ADMN CHARGES PF- LAUNDRY,1731
2023,Bangalore,11550042104,CO'S CONT TO EDLI- LAUNDRY,1727
2023,Bangalore,11550042104,CO'S CONT TO EDLI- LAUNDRY,1727
2023,Bangalore,11550042104,CO'S CONT TO EDLI- LAUNDRY,1727
2023,Bangalore,11550042104,CO'S CONT TO EDLI- LAUNDRY,1727
2023,Bangalore,11550042103,CO'S CONT TO ESI- LAUNDRY,14056
2023,Bangalore,11550042102,CO'S CONT TO EPS- LAUNDRY,12792
2023,Bangalore,11550042101,CO'S CONT TO EPF- LAUNDRY,28762
2023,Bangalore,11550042007,STIPEND- LAUNDRY,1462
2023,Bangalore,11550042007,STIPEND- LAUNDRY,1462
2023,Bangalore,11550042007,STIPEND- LAUNDRY,1462
2023,Bangalore,11550042007,STIPEND- LAUNDRY,1462
2023,Bangalore,11550042005,LEAVE ENCASHMENT- LAUNDRY,407
2023,Bangalore,11550042005,LEAVE ENCASHMENT- LAUNDRY,407
2023,Bangalore,11550042005,LEAVE ENCASHMENT- LAUNDRY,407
2023,Bangalore,11550042005,LEAVE ENCASHMENT- LAUNDRY,407
2023,Bangalore,11550042002,BONUS- LAUNDRY,34699.52
2023,Bangalore,11550042002,BONUS- LAUNDRY,34699.52
2023,Bangalore,11550042002,BONUS- LAUNDRY,34699.52
2023,Bangalore,11550042002,BONUS- LAUNDRY,34699.52
2023,Bangalore,11550042001,SALARY- LAUNDRY,515134
2023,Bangalore,11550042001,SALARY- LAUNDRY,515134
2023,Bangalore,11550042001,SALARY- LAUNDRY,515134
2023,Bangalore,11550042001,SALARY- LAUNDRY,515134
2023,Bangalore,11550041011,EMP MEAL- LAUNDRY,31384.57
2023,Bangalore,11550041011,EMP MEAL- LAUNDRY,31384.57
2023,Bangalore,11550041011,EMP MEAL- LAUNDRY,31384.57
2023,Bangalore,11550041011,EMP MEAL- LAUNDRY,31384.57
2023,Bangalore,11540030203,LAUNDRY SERVICE CHARGES,-22731.5
2023,Bangalore,11540030202,LAUNDRY DRY CLEANING,-3450
2023,Bangalore,11540030200,LAUNDRY REVENUE,-418305.16
2023,Bangalore,11530130220,NET CONNECT REVENUE,-17149.12
2023,Bangalore,11530048061,ALLOWANCE TELEPHONE,1110
2023,Bangalore,11530043600,TELEPHONE EXPENSE-TEL,198568
2023,Bangalore,11530042105,ADMN CHARGES PF- TELEPHONE,213
2023,Bangalore,11530042104,CO'S CONT TO EDLI- TELEPHONE,213
2023,Bangalore,11530042103,CO'S CONT TO ESI- TELEPHONE,2220
2023,Bangalore,11530042102,CO'S CONT TO EPS- TELEPHONE,1564
